League,Season,URL,Home,Away,Date,Final_Result,HT_Result,1X2_Close_1,1X2_Close_X,1X2_Close_2,1X2_Open_1,1X2_Open_X,1X2_Open_2,OU_2_Over_Close,OU_2_Under_Close,OU_2_Over_Open,OU_2_Under_Open,OU_2_25_Over_Close,OU_2_25_Under_Close,OU_2_25_Over_Open,OU_2_25_Under_Open,OU_2_5_Over_Close,OU_2_5_Under_Close,OU_2_5_Over_Open,OU_2_5_Under_Open,OU_2_75_Over_Close,OU_2_75_Under_Close,OU_2_75_Over_Open,OU_2_75_Under_Open,OU_3_Over_Close,OU_3_Under_Close,OU_3_Over_Open,OU_3_Under_Open,AH_0_Home_Close,AH_0_Away_Close,AH_0_Home_Open,AH_0_Away_Open,AH_minus_0_25_Home_Close,AH_minus_0_25_Away_Close,AH_minus_0_25_Home_Open,AH_minus_0_25_Away_Open,AH_minus_0_5_Home_Close,AH_minus_0_5_Away_Close,AH_minus_0_5_Home_Open,AH_minus_0_5_Away_Open,AH_minus_0_75_Home_Close,AH_minus_0_75_Away_Close,AH_minus_0_75_Home_Open,AH_minus_0_75_Away_Open,AH_minus_1_Home_Close,AH_minus_1_Away_Close,AH_minus_1_Home_Open,AH_minus_1_Away_Open,AH_minus_1_25_Home_Close,AH_minus_1_25_Away_Close,AH_minus_1_25_Home_Open,AH_minus_1_25_Away_Open,AH_plus_0_25_Home_Close,AH_plus_0_25_Away_Close,AH_plus_0_25_Home_Open,AH_plus_0_25_Away_Open,AH_plus_0_5_Home_Close,AH_plus_0_5_Away_Close,AH_plus_0_5_Home_Open,AH_plus_0_5_Away_Open,AH_plus_0_75_Home_Close,AH_plus_0_75_Away_Close,AH_plus_0_75_Home_Open,AH_plus_0_75_Away_Open,AH_plus_1_Home_Close,AH_plus_1_Away_Close,AH_plus_1_Home_Open,AH_plus_1_Away_Open,AH_plus_1_25_Home_Close,AH_plus_1_25_Away_Close,AH_plus_1_25_Home_Open,AH_plus_1_25_Away_Open,BTTS_Yes_Close,BTTS_No_Close,BTTS_Yes_Open,BTTS_No_Open
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/sesvete-kustosija-bihWJYAO/,Sesvete,Kustosija,29 Oct 2017,2:0,1:0,1.59,3.60,5.35,,3.60,4.88,,,,,,,,,2.18,1.62,2.20,1.65,,,,,,,,,1.25,3.74,,,,,,,,,,,1.85,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,1.57,2.18,1.62
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/dinamo-zagreb-sesvete-bBYoaLBp/,NK Dinamo Zagreb 2,Sesvete,11 Nov 2017,0:2,0:1,1.66,3.54,4.46,,3.58,4.60,1.60,2.20,1.60,2.20,,,,,2.10,1.65,2.10,1.70,,,,,3.00,1.33,3.00,1.33,1.28,3.34,,,,,,,1.75,2.05,,,2.00,1.80,,,2.29,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,2.10,1.67,2.00,1.74
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/novigrad-dragovoljac-EN8LCPNg/,Novigrad,Dragovoljac,26 Aug 2017,1:0,,2.23,3.19,2.86,,3.20,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.23,3.19,,3.20
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/dugopolje-novigrad-QJLSPoLO/,Dugopolje,Novigrad,11 Oct 2017,2:0,1:0,1.59,2.85,5.45,,3.98,6.10,1.60,2.20,1.60,2.20,,,,,2.02,1.68,2.15,1.68,,,,,3.01,1.33,1.87,1.87,1.21,3.74,1.01,4.87,,,,,,,,,,,,,2.08,1.71,1.66,1.05,,,,,,,,,,,,,,,,,,,,,,,,,2.56,1.45,2.25,1.57
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/novigrad-hnk-gorica-OG0H9EDT/,Novigrad,Gorica,03 Sep 2017,0:1,0:0,2.43,2.98,2.75,,3.00,2.86,1.90,1.90,1.83,1.98,,,,,2.46,1.50,2.43,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.10,1.67,2.05,1.70
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/sesvete-hnk-gorica-p4Q7U96g/,Sesvete,Gorica,11 Oct 2017,0:0,0:0,3.20,3.16,2.13,,,2.17,1.63,2.14,1.63,2.14,,,,,2.24,1.59,2.20,1.65,,,,,3.20,1.31,3.20,1.31,2.42,1.50,,,,,,,,,,,,,,,,,,,,,,,1.75,2.05,,,,,,,,,,,1.31,3.20,,,,,,,2.00,1.73,1.89,1.83
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/lucko-dinamo-zagreb-jFxqsSo6/,Lucko,NK Dinamo Zagreb 2,28 Mar 2018,0:1,0:0,3.54,3.24,1.99,,3.11,2.15,1.95,1.70,1.95,1.71,,,,,2.68,1.43,2.42,1.38,,,,,4.20,1.19,4.20,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28,3.34,1.04,2.16,,,,,2.30,1.57,2.28,1.57
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/lucko-dragovoljac-EVU76rFH/,Lucko,Dragovoljac,14 Apr 2018,2:3,2:1,2.52,2.88,2.62,,,2.67,,,,,,,,,2.18,1.57,2.25,1.58,,,,,,,,,1.80,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.78,1.79,,1.77
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/dragovoljac-solin-CfOq92vG/,Dragovoljac,Solin,15 Sep 2017,1:2,0:2,2.09,3.30,3.02,,,2.74,1.75,1.96,1.74,1.98,,,,,2.27,1.57,2.30,1.60,,,,,3.60,1.25,110.00,110.00,,,,,1.98,1.83,1.64,1.76,,,,,,,,,3.36,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,1.73,2.00,1.74
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/novigrad-dinamo-zagreb-8YLjZhgE/,Novigrad,NK Dinamo Zagreb 2,10 Mar 2018,1:1,,3.90,3.38,1.90,,,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.99,1.34,,1.34
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/novigrad-dugopolje-G8dBOddg/,Novigrad,Dugopolje,18 Mar 2018,1:2,1:1,2.95,3.02,2.38,,,2.27,1.53,2.17,1.55,2.15,,,,,2.11,1.65,2.15,1.68,,,,,2.80,1.38,3.00,1.33,2.12,1.67,,,,,,,,,,,,,,,5.20,1.12,,,,,,,1.75,2.05,,,,,,,,,,,1.28,3.40,,,,,,,2.03,1.86,1.81,1.91
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/sesvete-novigrad-rHJPKgvL/,Sesvete,Novigrad,02 Dec 2017,2:1,1:1,1.37,4.90,6.40,,,6.85,1.43,2.60,1.43,2.60,,,,,1.94,1.80,1.90,1.90,,,,,2.49,1.47,2.49,1.47,,,,,,,,,,,,,,,,,1.66,2.14,,,2.02,1.77,,,,,,,,,,,,,,,,,,,,,,,2.10,1.67,2.23,1.60
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/dinamo-zagreb-sesvete-SzzoKM0E/,NK Dinamo Zagreb 2,Sesvete,09 May 2018,0:2,0:0,1.93,3.34,3.68,,,3.70,1.42,2.63,1.50,2.42,,,,,1.88,1.82,2.00,1.80,,,,,2.50,1.47,1.95,1.95,1.42,2.74,1.23,2.90,,,,,2.00,1.80,1.19,1.90,,,,,2.77,1.40,3.77,1.29,,,,,,,,,,,,,,,,,,,,,,,,,1.80,2.10,1.83,1.89
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/sesvete-varazdin-YJstlzaj/,Sesvete,Varazdin,14 Apr 2018,0:2,0:0,2.27,3.24,3.05,,3.24,3.05,,,,,,,,,1.75,1.94,1.80,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64,2.12,,2.12
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/hajduk-split-lucko-hber019r/,Hajduk Split 2,Lucko,05 May 2018,3:0,2:0,2.12,3.24,3.22,,,4.02,1.63,2.09,1.63,2.10,,,,,2.21,1.61,,,,,,,,,,,1.53,2.40,,,1.88,1.93,,,,,,,,,,,2.77,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,1.80,1.93,1.79
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/dugopolje-sibenik-nPKfYC8K/,Dugopolje,Sibenik,10 Mar 2018,2:0,0:0,1.81,3.42,4.32,,,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32,3.11,,3.11
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/varazdin-dinamo-zagreb-YDEB5NoL/,Varazdin,NK Dinamo Zagreb 2,05 May 2018,2:1,2:0,2.32,3.10,2.79,,3.14,2.74,1.37,2.55,1.37,2.55,,,,,1.83,1.83,1.85,1.86,,,,,2.38,1.47,2.38,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62,2.14,,2.15
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/dragovoljac-kustosija-rajjGJoq/,Dragovoljac,Kustosija,27 Sep 2017,1:1,0:1,1.92,3.28,3.74,1.82,3.38,4.30,1.60,2.20,1.60,2.20,,,,,2.12,1.65,2.15,1.68,,,,,2.99,1.33,110.00,110.00,1.35,2.94,1.03,2.78,,,,,2.08,1.73,1.60,1.84,,,,,2.60,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/hajduk-split-solin-YLhrP8V6/,Hajduk Split 2,Solin,14 Mar 2018,1:0,1:0,2.23,3.18,3.06,2.22,3.10,2.98,1.69,1.97,1.73,1.73,,,,,2.31,1.56,1.73,1.73,,,,,3.60,1.24,1.73,1.73,1.62,2.21,1.36,2.30,2.10,1.70,1.53,1.87,,,,,,,,,3.60,1.24,,,,,,,,,,,,,,,,,,,1.11,5.60,,,,,,,2.10,1.73,2.05,1.70
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/hajduk-split-dinamo-zagreb-6FGmGbUo/,Hajduk Split 2,NK Dinamo Zagreb 2,30 Aug 2017,0:1,0:0,2.49,2.75,3.10,2.12,3.20,3.09,1.45,2.60,1.46,2.55,,,,,1.81,1.93,1.90,1.80,,,,,2.59,1.44,55.00,55.00,1.68,2.12,1.01,2.08,1.95,1.85,1.09,1.76,,,,,,,,,3.10,1.31,2.24,1.02,,,,,,,,,,,,,,,,,1.12,5.40,1.02,3.14,,,,,1.67,2.10,1.71,2.04
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/hnk-gorica-dragovoljac-xCbEd7og/,Gorica,Dragovoljac,03 Apr 2018,3:1,2:1,1.35,4.66,7.30,,3.74,6.40,1.66,2.10,1.60,2.20,,,,,2.18,1.63,2.10,1.70,,,,,3.20,1.29,1.95,1.95,1.15,4.82,1.11,7.04,,,,,,,,,,,,,1.50,2.01,2.34,1.50,,,,,,,,,,,,,,,,,,,,,,,,,2.40,1.51,2.20,1.61
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/dinamo-zagreb-sibenik-OE9JLuOL/,NK Dinamo Zagreb 2,Sibenik,24 Sep 2017,3:1,2:1,1.52,3.54,5.95,,3.60,5.95,,,,,,,,,1.98,1.78,2.00,1.80,,,,,,,,,1.20,4.32,1.12,4.10,,,,,,,,,,,,,1.93,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,1.73,1.97,1.76
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/hnk-gorica-sibenik-xA9UBb8f/,Gorica,Sibenik,13 May 2018,1:1,0:1,1.43,3.94,7.20,1.51,3.90,6.40,1.60,2.21,1.60,2.20,,,,,1.98,1.77,2.10,1.65,,,,,3.00,1.33,110.00,110.00,1.15,4.76,1.05,6.17,,,,,,,,,,,,,1.77,2.00,1.86,1.40,,,,,,,,,,,,,,,,,,,,,,,,,2.15,1.65,2.07,1.68
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/dragovoljac-hajduk-split-46pI1EXr/,Dragovoljac,Hajduk Split 2,25 Nov 2017,1:0,1:0,2.52,2.99,2.63,,,2.58,,,,,,,,,2.13,1.65,2.15,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.80,1.91,1.81,1.91
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/varazdin-dragovoljac-xKQLf6Kb/,Varazdin,Dragovoljac,28 Oct 2017,0:2,,1.59,3.74,4.88,,3.74,4.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59,3.74,,3.74
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/sibenik-novigrad-b30VRAol/,Sibenik,Novigrad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77,2.02,,,2.12,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,2.63,1.53,2.23,1.60
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/dragovoljac-solin-htly8ejM/,Dragovoljac,Solin,20 Apr 2018,1:0,1:0,1.56,4.16,4.44,,,2.99,1.23,3.80,1.65,1.99,,,,,1.41,2.64,2.30,1.60,,,,,1.60,2.16,110.00,110.00,,,,,,,,,,,,,1.85,1.95,1.65,2.03,1.92,1.85,2.86,1.48,,,,,,,,,,,,,,,,,,,,,,,,,1.47,2.62,,1.71
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/varazdin-dinamo-zagreb-KKRi7t9S/,Varazdin,NK Dinamo Zagreb 2,16 Sep 2017,2:0,,3.18,3.10,2.12,,3.19,2.12,,,,,,,,,2.08,1.71,2.05,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73,2.00,,2.00
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/dugopolje-solin-hKfdjWOJ/,Dugopolje,Solin,24 Mar 2018,0:1,0:1,1.63,3.42,4.92,,,4.90,1.60,2.20,1.60,2.20,,,,,2.13,1.65,2.10,1.65,,,,,3.00,1.33,3.00,1.33,1.29,3.50,,,,,,,,,,,1.90,1.90,,,2.17,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,2.10,1.70,2.02,1.72
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/lucko-novigrad-KIKiFIqh/,Lucko,Novigrad,30 Aug 2017,0:2,0:2,2.14,3.14,3.26,,,3.08,1.67,2.08,1.60,2.20,,,,,2.24,1.58,2.15,1.68,,,,,3.00,1.33,55.00,55.00,1.62,2.23,1.01,1.17,1.95,1.85,1.16,1.88,,,,,,,,,3.10,1.33,2.29,1.02,,,,,,,,,,,,,,,,,,,,,,,,,1.80,1.91,1.85,1.87
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/solin-lucko-vJ3xi3FU/,Solin,Lucko,07 Apr 2018,0:0,0:0,1.75,3.28,4.26,,,3.96,1.55,2.15,1.55,2.14,,,,,2.17,1.62,2.04,1.61,,,,,,,,,1.30,3.20,,,,,,,,,,,,,,,2.37,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85,1.73,,1.74
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/kustosija-dugopolje-QHQXMO3i/,Kustosija,Dugopolje,18 Nov 2017,2:1,1:0,4.26,3.18,1.77,,,1.84,1.77,1.94,1.80,2.00,,,,,2.35,1.53,2.38,1.55,,,,,3.60,1.24,3.60,1.24,2.93,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,1.90,1.90,,,,,,,1.39,2.75,,,,,,,,,,
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/lucko-hajduk-split-jPgbEcGe/,Lucko,Hajduk Split 2,27 Sep 2017,2:2,1:0,2.69,3.10,2.48,,3.20,2.61,1.63,2.14,1.63,2.14,,,,,2.14,1.64,2.20,1.65,,,,,3.20,1.31,110.00,110.00,2.02,1.74,1.06,1.61,,,,,,,,,,,,,4.80,1.15,,,,,,,,,,,,,,,,,,,1.21,3.90,,,,,,,1.80,1.91,1.91,1.81
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/dugopolje-sesvete-nVZM0Ynk/,Dugopolje,Sesvete,25 Nov 2017,0:1,0:0,1.82,3.24,3.96,,3.36,4.04,,,,,,,,,2.13,1.65,2.15,1.68,,,,,,,,,1.33,3.24,,,,,,,1.83,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,1.73,,1.79
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/dugopolje-sibenik-jk9G4s1R/,Dugopolje,Sibenik,05 May 2018,1:1,0:0,2.03,3.12,3.13,,3.19,3.17,,,,,,,,,2.07,1.67,2.10,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85,1.85,,1.85
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/solin-hnk-gorica-CnxlFX1r/,Solin,Gorica,02 Dec 2017,0:0,0:0,2.39,3.05,2.91,,,2.70,1.77,1.94,1.77,1.94,,,,,2.35,1.55,2.38,1.55,,,,,3.60,1.24,3.60,1.24,,,,,,,,,,,,,,,,,3.60,1.24,,,,,,,,,,,,,,,,,,,1.11,5.60,,,,,,,2.00,1.73,2.00,1.73
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/kustosija-lucko-zgFTTxGr/,Kustosija,Lucko,01 Oct 2017,0:0,0:0,3.54,3.30,1.93,,,1.96,,,,,,,,,2.05,1.69,2.10,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73,2.00,,2.00
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/sibenik-solin-jehykGqp/,Sibenik,Solin,13 Apr 2018,2:0,1:0,1.53,2.37,5.70,,,3.56,1.61,2.05,1.66,2.00,,,,,2.18,1.62,2.30,1.60,,,,,3.32,1.28,110.00,110.00,1.14,4.26,1.11,4.97,,,,,1.52,2.42,1.74,2.40,,,,,2.03,1.71,2.96,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/hajduk-split-lucko-p0zdDBWf/,Hajduk Split 2,Lucko,03 Dec 2017,0:2,0:0,1.58,3.74,5.25,,3.48,5.30,1.53,2.34,1.53,2.34,,,,,1.99,1.74,2.00,1.73,,,,,2.80,1.38,2.80,1.38,1.16,4.50,,,,,,,,,,,,,,,2.06,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,2.10,1.67,,1.67
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/hnk-gorica-solin-rezkyLN8/,Gorica,Solin,27 Sep 2017,2:0,0:0,1.65,3.46,5.15,,4.04,6.90,1.52,2.37,1.53,2.34,,,,,2.06,1.69,2.05,1.75,,,,,2.80,1.38,110.00,110.00,1.14,5.00,1.12,3.84,,,,,,,,,1.83,1.98,1.32,1.65,1.80,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,2.10,1.67,2.07,1.68
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/sesvete-varazdin-MPN7o2so/,Sesvete,Varazdin,04 Nov 2017,3:2,,1.95,3.20,3.40,,3.30,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49,2.45,,2.45
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/sibenik-dragovoljac-2Fc08P12/,Sibenik,Dragovoljac,28 Apr 2018,2:1,0:0,1.85,3.24,3.58,,3.24,3.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,2.55,,2.55
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/varazdin-hnk-gorica-YoxZcWW7/,Varazdin,Gorica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/hnk-gorica-dinamo-zagreb-SjIo0nvl/,Gorica,NK Dinamo Zagreb 2,18 Aug 2017,0:2,0:0,1.71,3.66,4.06,,3.50,3.46,,,,,,,,,1.87,1.85,1.95,1.85,,,,,2.60,1.44,2.60,1.44,1.42,2.66,1.01,2.75,,,,,1.77,2.02,1.02,1.85,,,,,2.70,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67,2.10,1.80,1.93
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/dinamo-zagreb-novigrad-rJIySGpe/,NK Dinamo Zagreb 2,Novigrad,01 Oct 2017,1:0,1:0,1.41,4.00,7.40,,3.66,5.25,1.53,2.34,1.53,2.34,,,,,2.12,1.66,2.05,1.75,,,,,2.80,1.38,2.80,1.38,1.14,5.00,1.02,4.80,,,,,,,,,,,,,1.79,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,2.20,1.62,2.15,1.64
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/dinamo-zagreb-solin-QcCPBqw0/,NK Dinamo Zagreb 2,Solin,26 Aug 2017,1:0,1:0,2.02,3.24,3.24,,3.24,3.24,,,,,,,,,2.10,1.66,2.10,1.70,,,,,,,,,1.53,2.38,1.15,1.88,1.83,1.98,1.47,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.80,1.91,1.90,1.82
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/solin-kustosija-Yq76Pxsm/,Solin,Kustosija,17 Mar 2018,1:2,0:2,1.62,3.60,4.88,,3.46,4.82,1.57,2.11,1.57,2.11,,,,,2.06,1.60,2.06,1.60,,,,,,,,,1.20,3.26,,,,,,,,,,,,,,,2.05,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98,1.64,,1.64
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/dragovoljac-sesvete-tST4Bk17/,Dragovoljac,Sesvete,10 Mar 2018,2:2,2:2,3.01,3.34,2.18,,,2.12,,,,,,,,,2.25,1.59,2.25,1.63,,,,,,,,,2.25,1.60,1.01,1.55,,,,,,,,,,,,,,,,,,,,,1.88,1.93,1.01,1.84,,,,,,,,,,,,,,,,,,,,
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/hnk-gorica-varazdin-bsXJaXc2/,Gorica,Varazdin,28 Apr 2018,4:2,2:1,1.83,3.26,3.66,,3.24,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34,2.69,,2.67
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/varazdin-sesvete-tY80DdE4/,Varazdin,Sesvete,03 Sep 2017,0:2,0:2,2.30,3.09,2.83,,3.10,2.79,1.60,2.20,1.60,2.20,,,,,2.17,1.65,2.15,1.68,,,,,3.00,1.33,3.00,1.33,1.72,2.05,1.34,1.94,,,,,,,,,,,,,3.80,1.23,,,,,,,,,,,,,,,,,,,1.14,4.80,,,,,,,,,,
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/hajduk-split-varazdin-KMIKR7jC/,Hajduk Split 2,Varazdin,10 Oct 2017,0:2,0:1,1.68,3.52,4.28,,,4.30,1.40,2.75,1.40,2.75,,,,,1.84,1.89,1.80,2.00,,,,,2.38,1.51,2.38,1.51,,,,,,,,,,,,,1.95,1.85,1.24,1.69,1.95,1.76,1.73,1.07,,,,,,,,,,,,,,,,,,,,,,,,,1.73,2.00,1.76,1.97
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/sibenik-hajduk-split-2sAdExab/,Sibenik,Hajduk Split 2,03 Sep 2017,0:3,0:2,1.94,2.98,3.96,,3.10,3.70,1.93,1.88,1.85,1.95,,,,,2.48,1.49,2.43,1.53,,,,,,,,,,,,,1.73,2.08,1.11,2.29,2.10,1.70,1.22,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.10,1.67,2.12,1.66
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/hajduk-split-dragovoljac-xIDNKawS/,Hajduk Split 2,Dragovoljac,22 Sep 2017,2:1,2:0,1.38,4.76,6.10,,,6.35,1.27,3.40,1.27,3.40,,,,,1.59,2.23,1.60,2.30,,,,,2.02,1.71,110.00,110.00,1.09,6.10,1.01,5.58,,,,,,,,,,,,,1.50,2.27,1.44,1.09,1.83,1.98,1.42,1.14,,,,,,,,,,,,,,,,,,,,,1.80,1.91,1.98,1.75
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/lucko-dugopolje-21Y8c8zt/,Lucko,Dugopolje,21 Oct 2017,0:0,0:0,2.42,3.00,2.74,,,2.90,,,,,,,,,2.29,1.58,2.30,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,1.73,,1.73
Croatia Prva NL,2017-2018,https://www.oddsportal.com/football/croatia/2-hnl-2017-2018/sesvete-dragovoljac-jFGDRnnJ/,Sesvete,Dragovoljac,24 Mar 2018,2:2,1:1,1.74,3.30,4.30,,3.30,4.28,1.55,2.30,1.55,2.30,,,,,2.23,1.60,2.03,1.70,,,,,2.85,1.36,2.85,1.36,1.33,3.24,,,,,,,1.80,2.00,,,,,,,2.30,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
